h1,title_tag,meta_desc,primer_parrafo,num_parrafos,num_h2,h2_textos,tiene_lista_tabla,num_tags,tags_textos,num_enlaces_internos,parrafo_primer_enlace,ancla_primer_enlace,anclas_todas,palabras_body,img_url,img_ancho,img_alt,autor_jsonld,seccion_jsonld,fecha_publicacion,keywords_jsonld,es_sindicado,error,ruta
¿Por qué los medios de comunicación no tendrán acceso al nuevo formato de la agenda semanal gubernamental?,Abinader estrena LA Semanal: así podrán participar los medios,El Gobierno estrena LA Agenda Semanal este lunes con un formato en circuito cerrado y sin presencia física de periodistas en el encuentro.,"Lanueva agenda semanal del Gobiernocomenzaráeste lunes a las 5:00 p.m.con un formato diferente al utilizado durante“LA Semanal con la Prensa”. El espacio será encabezado porel presidente Luis Abinadery se desarrollará bajo un esquema de circuito cerrado, sin acceso presencial de los medios de comunicación.",29,7,¿Por qué la prensa no tendrá acceso presencial? | Abinader será quien haga las preguntas | Educación será el primer tema de LA Agenda Semanal | ¿Qué pasó con LA Semanal con la Prensa? | ¿Cómo podrán participar los medios? | ¿Cuánto durará y dónde se podrá ver? | Nuevo modelo para rendir cuentas,True,6,"noticias-economicas-RD, gobierno rd, prensa rd, libertad de prensa, agenda semanal, comunicación gobierno",11,1.0,el presidente Luis Abinader,el presidente Luis Abinader | Héctor Valdez Albizu: ¿Cómo construyó la confianza que sostiene su continuidad? | dedicada al sector educativo | Instituto Nacional de Bienestar Estudiantil (Inabie) | Diplomacia en RD: Ito Bisonó se reúne con embajadora de EE. UU. para reforzar la alianza bilateral | Abinader | ¿Quiénes son los funcionarios clave que no han sido cambiados en 6 años de gobierno de Abinader? | la conversación en Abinader | Gobierno dominicano | Suscríbete a la revista | regístrate a nuestros newsletters,855,https://revistamercado.do/wp-content/uploads/2026/08/¿Por-qué-los-medios-de-comunicación-no-tendrán-acceso-al-nuevo-formato-de-la-agenda-semanal-gubernamental_-copy.webp,1560,"El presidente de la República Dominicana, Luis Abinader, hablando frente a un micrófono en un atril, con el logotipo oficial de ""LA Agenda Semanal"" superpuesto a la izquierda.",Andrea Mercedes,Daily News,2026-08-24T16:50:39-04:00,"no-paywall, noticias-economicas-RD, gobierno rd, prensa rd, libertad de prensa, agenda semanal, comunicación gobierno",False,,/money-invest/daily-news/por-que-los-medios-de-comunicacion-no-tendran-acceso-al-nuevo-formato-de-la-agenda-semanal-gubernamental
Precio del dólar hoy en República Dominicana este viernes 21 de agosto del 2026,Dólar hoy en República Dominicana: tasa del 21 de agosto 2026,Conoce el precio del dólar de compra y venta del dólar frente al peso dominicano y cómo se mueve el mercado cambiario.,"En ese contexto, elBanco Central de la República Dominicana (BCRD)publicó la tasa oficial de referencia correspondiente al21 de agosto de 2026, con una cotización deRD$58.3185 para la compra y RD$58.7466 para la venta.",13,1,El dólar mantiene un comportamiento estable en República Dominicana,False,3,"dólar, peso dominicano, precio del dólar",6,3.0,Shakira activa el fondo de la FIFA para Venezuela y dona 500 mil dólares,Shakira activa el fondo de la FIFA para Venezuela y dona 500 mil dólares | la cotización del dólar | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters,401,https://revistamercado.do/wp-content/uploads/2026/08/Estado-dominicano-suma-casi-US6000-millones-en-nueva-deuda-en-solo-seis-meses-copy.webp,1560,Imagen de un billete de cien dólares estadounidenses con gráficos financieros y datos económicos superpuestos.,Jhojhanni Fiorini,República Dominicana,2026-08-21T09:30:26-04:00,"dólar, peso dominicano, no-paywall, precio del dólar",False,,/money-invest/daily-news/precio-del-dolar-hoy-en-republica-dominicana-este-viernes-21-de-agosto-del-2026-2
¿Qué se sabe del accidente que incendió un camión de combustible en el Malecón?,Accidente de camión de combustible en el Malecón: esto se sabe,Un camión de combustible se incendió tras un accidente en el Malecón de Santo Domingo. El COE informó que una persona recibe atención médica.,"Uncamión de combustiblese incendió la mañana de este lunes en la avenida George Washington, próximo al Hotel Sheraton y frente al restaurante Adrián Tropical, en el sector Gazcue, Distrito Nacional,provocando la movilización de los organismos de emergencia y una importante congestión vehicular.",26,6,¿Qué ocurrió con el camión de combustible? | Una persona recibe atención médica tras el accidente | Autoridades levantan información en la escena | Digesett recomienda evitar la avenida George Washington | Bomberos permanecen en el lugar | ¿Se han confirmado víctimas mortales?,True,4,"noticias-economicas-RD, accidente camión de combustible, accidente de tránsito, incendio Malecón",7,2.0,Centro de Operaciones de Emergencias (COE),"Centro de Operaciones de Emergencias (COE) | ¿Es China ahora la gran potencia mundial del petróleo? | El presidente Abinader reorganiza el gobierno y anuncia más cambios | Distrito Nacional | Pasadas 72 horas del terremoto en Colombia, la búsqueda de sobrevivientes entra en fase crítica | Suscríbete a la revista | regístrate a nuestros newsletters",674,https://revistamercado.do/wp-content/uploads/2026/08/¿Qué-se-sabe-del-accidente-que-incendió-un-camión-de-combustible-en-el-Malecón.webp,1560,Vista de la avenida del Malecón de Santo Domingo con tránsito vehicular y una densa columna de humo negro elevándose al fondo tras el incendio de un camión tanquero.,Andrea Mercedes,Daily News,2026-08-17T09:43:13-04:00,"no-paywall, noticias-economicas-RD, accidente camión de combustible, accidente de tránsito, incendio Malecón",False,,/money-invest/daily-news/que-se-sabe-del-accidente-que-incendio-un-camion-de-combustible-en-el-malecon
¿Quién es Lindsay Clancy y qué pena enfrenta en el tribunal por la muerte de sus tres hijos?,Lindsay Clancy: qué pena podría recibir por muerte de sus hijos,El caso de Lindsay Clancy enfrenta dos versiones sobre su responsabilidad penal por la muerte de sus tres hijos en Massachusetts en 2023.,"Eljuicio contra Lindsay Clancy, una exenfermera de Massachusetts acusada de causar la muerte de sus tres hijos, pone nuevamente en el centro del debate la salud mental materna y la responsabilidad penal en Estados Unidos.",33,8,¿Quién es Lindsay Clancy? | ¿Qué ocurrió con sus tres hijos? | ¿Qué sostiene la defensa de Lindsay Clancy? | ¿Qué dice la Fiscalía? | ¿Qué debe decidir el jurado? | ¿Qué pena podría recibir Lindsay Clancy? | La psicosis posparto está en el centro del debate | Un juicio que enfrenta salud mental y responsabilidad penal,False,5,"Massachusetts, psicosis posparto, lindsay clancy, juicio eeuu, homicidio",9,2.0,Massachusetts,Massachusetts | ¿Puede la Generación Z permitirse una primera cita? | los trastornos psiquiátricos graves relacionados con el posparto | Fin de la disputa: El millonario cheque que Trump tuvo que pagar tras su derrota definitiva contra la escritora Carroll | los trastornos graves de salud mental | El caso FIFA y los desafíos persistentes de gobernanza en el fútbol internacional | una crisis psiquiátrica extrema | Suscríbete a la revista | regístrate a nuestros newsletters,1113,https://revistamercado.do/wp-content/uploads/2026/08/¿Quién-es-Lindsay-Clancy-y-qué-pena-enfrenta-en-el-tribunal-por-la-muerte-de-sus-tres-hijos_.webp,1560,Fotografía de plano medio de Lindsay Clancy mirando hacia atrás dentro de la sala de un tribunal en Massachusetts.,Andrea Mercedes,Daily News,2026-08-24T17:44:30-04:00,"Massachusetts, no-paywall, psicosis posparto, lindsay clancy, juicio eeuu, homicidio",False,,/money-invest/daily-news/quien-es-lindsay-clancy-y-que-pena-enfrenta-en-el-tribunal-por-la-muerte-de-sus-tres-hijos
¿Quiénes están detrás de Viettel? Esto se sabe de la empresa vietnamita que gana licitación en RD,Viettel en República Dominicana: quién está detrás y qué busca,"Viettel en República Dominicana prepara una inversión de US$560 millones para telecomunicaciones, tecnología, 5G y centros de datos.","Viettel forma parte del Military Industry and Telecoms Group (Viettel Group), un conglomerado propiedad del Estado vietnamita que nació ligado al sector militar y que, con el tiempo, se transformó en un actor global de las telecomunicaciones y la tecnología. Su expansión internacional se gestiona a través deViettel Global Investment Joint Stock Company, conocida como Viettel Global, entidad que aprobó la creación de Viettel Dominicana.",19,1,Un gigante con experiencia internacional,False,3,"Indotel, Telecomunicaciones, Viettel",10,2.0,"Pagos globales: ¿cómo Pix, UPI y el euro digital desafían a Visa, Mastercard y el dominio de EE. UU.?","Pagos globales: ¿cómo Pix, UPI y el euro digital desafían a Visa, Mastercard y el dominio de EE. UU.? | economía digital | Las 19 predicciones de Deloitte sobre tecnología, medios y telecomunicaciones para 2024 | telecomunicaciones | República Dominicana | ¿Bajará el precio del internet en RD por el nuevo cable de Google o aumentará la velocidad? | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters",817,https://revistamercado.do/wp-content/uploads/2026/08/¿Quienes-estan-detras-de-Viettel_-Esto-se-sabe-de-la-empresa-vietnamita-que-gana-licitacion-en-RD.webp,1560,"Mapa de República Dominicana en color rojo con el logotipo de Viettel, sobre una vista aérea de una ciudad costera al atardecer con la bandera dominicana.",Elba Reyes,Daily News,2026-08-19T17:34:47-04:00,"Indotel, Telecomunicaciones, no-paywall, Viettel",False,,/money-invest/daily-news/quien-es-viettel-esto-se-sabe-de-la-empresa-vietnamita-que-gana-licitacion-en-rd
Ranking: ¿Cuáles son los países más avanzados en tecnología en el mundo?,Países más avanzados en tecnología: Top 10 en 2026,"Descubre el ranking de los 10 países más avanzados en tecnología en 2026 y las claves de su liderazgo en IA, robótica, chips, innovación.","Lainteligencia artificial, los semiconductores, la computación cuántica, la robótica, las telecomunicaciones y las tecnologías verdesestán redefiniendo el mapa de la innovación.",31,2,Los 10 países más avanzados en tecnología en 2026 | ¿Qué convierte a un país en una potencia tecnológica?,False,3,"tecnología, inteligencia artificial, innovación",8,1.0,inteligencia artificial,inteligencia artificial | SpaceX: Elon Musk quiere llevar robots a la Luna para alcanzar los US$1 billón en ingresos | Ranking 2026: Estos son los mejores países para emigrar y el lugar que ocupa Latam | Países más baratos para jubilarse en América Latina | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters,807,https://revistamercado.do/wp-content/uploads/2026/08/Ranking-¿Cuáles-son-los-países-más-avanzados-en-tecnología-en-el-mundo.webp,1560,"Panorámica del distrito financiero de Shanghái con rascacielos modernos, incluida la Torre Perla Oriental, combinada con elementos digitales que representan innovación, conectividad y desarrollo tecnológico.",Jhojhanni Fiorini,Internacional,2026-08-07T13:05:57-04:00,"tecnología, inteligencia artificial, innovación, no-paywall",False,,/money-invest/daily-news/ranking-cuales-son-los-paises-mas-avanzados-en-tecnologia-en-el-mundo
RD solicita la salida de nueve diplomáticos cubanos y La Habana cuestiona la decisión,¿Por qué RD solicitó la salida de nueve diplomáticos cubanos?,La tensión entre Cuba y República Dominicana aumenta tras la solicitud de salida de nueve diplomáticos cubanos y sus familiares.,"La relación entreCubayRepública Dominicanaatraviesa un nuevo episodio de tensión luego de que el Gobierno dominicano solicitara la salida de nueve integrantes dela misión diplomáticacubana y sus familiares, mientras La Habana cuestionó la decisión y la vinculó con supuestas presiones de Estados Unidos.",29,7,Cuba cuestiona la decisión de RD | ¿Qué decidió exactamente el Gobierno dominicano? | Relación entre Cuba y RD tiene una historia de choques | Los dos países restablecieron relaciones en 1998 | Abinader mantuvo el acercamiento con La Habana | La tensión actual no supone una ruptura diplomática | ¿Qué puede pasar ahora entre ambas naciones?,True,3,"política exterior, tensión diplomática, elaciones diplomáticas Cuba y RD",9,1.0,Cuba,"Cuba | República Dominicana | Pix: el sistema de pagos favorito de Brasil que terminó incomodando a Donald Trump | papel que tuvo Cuba | Cuba autoriza la inversión privada ¿Cuáles son los nuevos sectores abiertos? | Marco Rubio: «Cuba debe ser como República Dominicana», el modelo de éxito para Trump | Cuba cuestiona públicamente la decisión | Suscríbete a la revista | regístrate a nuestros newsletters",885,https://revistamercado.do/wp-content/uploads/2026/08/RD-solicita-la-salida-de-nueve-diplomáticos-cubanos-y-La-Habana-cuestiona-la-decisión.jpg,1300,Fachada principal del edificio del Ministerio de Relaciones Exteriores de la República Dominicana con el busto de Juan Pablo Duarte en primer plano.,Andrea Mercedes,Daily News,2026-08-14T10:07:37-04:00,"política exterior, no-paywall, tensión diplomática, elaciones diplomáticas Cuba y RD",False,,/money-invest/daily-news/rd-solicita-la-salida-de-nueve-diplomaticos-cubanos-y-la-habana-cuestiona-la-decision
Spider-Man: Brand New Day ya es la sexta película más taquillera y está a US$45 millones de Titanic,¿Cuánto ha recaudado Spider-Man: Brand New Day?,La cuarta entrega de Spider-Man con Tom Holland acumula 2.219 millones de dólares a nivel mundial y se posiciona como el sexto filme más,"‘Spider-Man: Brand New Day’, se ha convertido en el sexto filme más taquillero de la historia con US$ 2,219 millones recaudados a nivel mundial, a escasa distancia del quinto puesto que ocupa ‘Titanic’, con US$ 2,264 millones.",9,0,,False,2,"Spider-Man: Brand New Day, Tom Holland",5,7.0,¿Cuánto recaudó Spider-Man: Brand New Day y qué récord histórico logró en cines?,¿Cuánto recaudó Spider-Man: Brand New Day y qué récord histórico logró en cines? | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters,338,https://revistamercado.do/wp-content/uploads/2026/08/Spider-Man-Brand-New-Day-se-convierte-en-el-sexto-filme-más-taquillero-de-la-historia-con-US-2219-millones.jpg,1315,'Spider-Man Brand New Day' se convierte en el sexto filme más taquillero de la historia con US$ 2219 millones,Gabriel Rico Albarrán,Daily News,2026-08-24T16:10:40-04:00,"no-paywall, Spider-Man: Brand New Day, Tom Holland",False,,/money-invest/daily-news/spider-man-brand-new-day-ya-es-la-sexta-pelicula-mas-taquillera-y-esta-a-us45-millones-de-titanic
"Terremoto en Indonesia hoy, 14 de agosto: sismo de magnitud 7,7 activa alerta de tsunami","Terremoto en Indonesia hoy: sismo de 7,7 activa alerta","Un terremoto de magnitud 7,7 sacudió Indonesia este 14 de agosto y activó una alerta de tsunami. Esto es lo que se sabe.","El movimiento se produjo a las04:58 hora de Yakarta (WIB) del sábado 15 de agosto, equivalente a las05:58 de la mañana en Flores(hora de Indonesia central, WITA) y a las5:58 de la tarde del viernes 14 de agosto en República Dominicana. Según elServicio Geológico de Estados Unidos (USGS), el epicentro se ubicó a unos68 kilómetros al norte-noroeste de Ende, en la provincia de Nusa Tenggara Oriental, a10 kilómetros de profundidad.",47,14,"Datos clave del terremoto de magnitud 7,7 en Indonesia | Alerta de tsunami tras el terremoto de magnitud 7,7 | ¿Dónde ocurrió el terremoto de magnitud 7,7 en Indonesia? | ¿Por qué se produjo el terremoto? El Flores Back Arc Thrust | Videos muestran la fuerza del terremoto en Indonesia | Muertos y heridos que dejó el terremoto en Indonesia | Daños que dejó el terremoto en Indonesia | ¿Cuánta gente sintió el terremoto? | 54 réplicas después del terremoto principal | Indonesia, uno de los países con mayor actividad sísmica del mundo | ¿Afecta este tsunami a República Dominicana o al Caribe? | Continúa el monitoreo tras el terremoto en Indonesia | También tiembla España: terremoto de magnitud 5,0 en Granada | Fuentes",True,7,"indonesia, alerta de tsunami, terremoto en Indonesia, terremoto en Indonesia hoy, sismo en Indonesia, terremoto 14 de agosto 2026, tsunami en Indonesia",2,7.0,¿Está aumentando realmente la cantidad de terremotos en el planeta o es solo una percepción mediática?,¿Está aumentando realmente la cantidad de terremotos en el planeta o es solo una percepción mediática? | Cinturón de Fuego del Pacífico: qué países lo integran y por qué ocurren tantos terremotos,1610,https://revistamercado.do/wp-content/uploads/2026/08/terremoto_en_indonesia_de_magnitud_7_8_confirma_servicio_geologico_jpg.jpeg_1208762957.webp,1200,Terremoto en Indonesia,Edwin Lozada,Daily News,2026-08-14T21:27:42-04:00,"indonesia, no-paywall, alerta de tsunami, terremoto en Indonesia, terremoto en Indonesia hoy, sismo en Indonesia, terremoto 14 de agosto 2026, tsunami en Indonesia",False,,/money-invest/daily-news/terremoto-indonesia-hoy-14-agosto-2026
Tormenta tropical Dolly: así podría afectar a República Dominicana,Tormenta tropical Dolly: ¿cómo afectará a República Dominicana?,"Dolly podría perder fuerza antes de llegar al Caribe, pero sus remanentes dejarían lluvias en RD. Conoce su trayectoria y los efectos.","Latormenta tropical Dollyavanza rápidamente porel Atlántico hacia las Antillas Menores, mientrasRepública Dominicanapermanece bajo vigilancia por las lluvias que podrían llegar al país entre el domingo 30 y el lunes 31 de agosto. Aunque el sistema podría perder su organización antes de acercarse al Caribe, elCentro Nacional de Huracanes de Estados Unidos (NHC)mantiene la posibilidad de que sus precipitaciones o remanentes alcancen La Española.",32,8,¿Cuándo llegarían las lluvias de Dolly al país? | Podría debilitarse antes de llegar al Caribe | ¿Dónde está Dolly y hacia dónde se dirige? | ¿Llegará como tormenta tropical a RD? | ¿Dolly representa una amenaza directa? | ¿Qué efectos podría provocar en el país? | ¿Qué deben vigilar los dominicanos? | ¿Qué se espera para el fin de semana?,True,6,"tormentas tropicales, onda tropical, Ciclones tropicales, noticias-economicas-RD, tormenta tropical Dolly, temporada de huracanes 2026",9,4.0,¿Qué hace de Provenza un lugar tan difícil de replicar?,¿Qué hace de Provenza un lugar tan difícil de replicar? | República Dominicana | Vigilancia en el Atlántico: ¿qué tan cerca está de RD el sistema con 70% de potencial ciclónico? | los posibles efectos de sus remanentes | el aumento de las lluvias | Temporada de huracanes 2026: ¿Qué riesgo corre la República Dominicana? | República Dominicana | Suscríbete a la revista | regístrate a nuestros newsletters,912,https://revistamercado.do/wp-content/uploads/2026/08/Tormenta-tropical-Dolly-así-podría-afectar-a-República-Dominicana.webp,1560,"El monitoreo satelital muestra la trayectoria de la tormenta tropical Dolly, cuyos efectos indirectos y bandas nubosas podrían generar precipitaciones en el territorio dominicano a inicios de semana.",Andrea Mercedes,Daily News,2026-08-28T12:53:27-04:00,"no-paywall, tormentas tropicales, onda tropical, Ciclones tropicales, noticias-economicas-RD, tormenta tropical Dolly, temporada de huracanes 2026",False,,/money-invest/daily-news/tormenta-tropical-dolly-asi-podria-afectar-a-republica-dominicana
Trump reduce los ejercicios militares con Corea del Sur para acercarse a Kim Jong-un,Trump reduce ejercicios militares para acercarse a Kim Jong-un,"Corea del Sur confirmó que los ejercicios con EE. UU. terminarán seis días antes, mientras Trump busca reactivar el diálogo con Kim Jong-un.","Corea del Sur confirmó este miércoles que losejercicios militares conjuntosUlchi Freedom Shield, iniciados el lunes, terminarán el 21 de agosto, seis días antes de lo previsto, tras la petición del presidente de Estados Unidos,Donald Trumpde reducir las maniobras en un intento por retomar el diálogo con Pionyang.",11,1,Acuerdo bilateral a propuesta de Washington,False,3,"Estados Unidos, Corea del Sur, ejercicios militares",6,2.0,El boom bursátil de Corea del Sur pone a prueba la primera gran fortuna de la inteligencia artificial,El boom bursátil de Corea del Sur pone a prueba la primera gran fortuna de la inteligencia artificial | ¿Trump volverá a reunirse con Kim Jong-un? Seúl apuesta por reactivar el diálogo | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters,444,https://revistamercado.do/wp-content/uploads/2026/08/Corea-del-Sur-recorta-sus-ejercicios-militares-a-petición-de-Trump-y-su-interés-en-retomar-el-diálogo-con-Pionyang.jpg,1315,Corea del Sur recorta sus ejercicios militares a petición de Trump y su interés en retomar el diálogo con Pionyang,Gabriel Rico Albarrán,Internacional,2026-08-19T15:45:25-04:00,"Estados Unidos, Corea del Sur, no-paywall, ejercicios militares",False,,/money-invest/daily-news/trump-reduce-los-ejercicios-militares-con-corea-del-sur-para-acercarse-a-kim-jong-un
Ucrania lanza 791 drones contra Rusia en un nuevo ataque masivo: Moscú vuelve a ser el principal objetivo,Ucrania lanza 791 drones contra Rusia en un nuevo ataque,Rusia aseguró haber derribado 791 drones ucranianos en un nuevo ataque masivo. Moscú volvió a concentrar la mayor parte de la ofensiva.,"Las defensas antiaéreas rusas derribaron 791 drones ucranianos de largo alcance durante la noche del lunes, en lo que constituye el segundo ataque masivo en apenas tres días. El domingo, elMinisterio de Defensaruso había reportado la neutralización de 822 naves no tripuladas en una ofensiva de escala similar.",13,1,"Moscú, principal objetivo de Ucrania",False,3,"Rusia, Ucrania, drones",6,3.0,¿Se rompió la paz? Rusia da por muerto el diálogo con EE. UU. y Ucrania,¿Se rompió la paz? Rusia da por muerto el diálogo con EE. UU. y Ucrania | Rusia admite que una de sus principales refinerías quedará paralizada seis meses tras un ataque de Ucrania | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters,422,https://revistamercado.do/wp-content/uploads/2026/08/Rusia-neutraliza-791-drones-ucranianos-durante-el-tercer-día-de-ofensiva-de-Ucrania.jpg,1315,Rusia neutraliza 791 drones ucranianos durante el tercer día de ofensiva de Ucrania,Gabriel Rico Albarrán,Daily News,2026-08-18T14:34:54-04:00,"Rusia, Ucrania, drones, no-paywall",False,,/money-invest/daily-news/ucrania-lanza-791-drones-contra-rusia-en-un-nuevo-ataque-masivo-moscu-vuelve-a-ser-el-principal-objetivo
¿Cómo influye el Cinturón de Fuego del Pacífico en los terremotos de América Latina?,Cinturón de Fuego del Pacífico: ¿cómo influye en los terremotos de América Latina?,"Descubre qué es el Cinturón de Fuego del Pacífico, por qué concentra tantos terremotos y cómo afecta a América Latina.","Su ubicación, alrededor de los márgenes del océano Pacífico, coincide con una intensa interacción entre placas tectónicas que genera terremotos y actividad volcánica.",24,3,¿Qué es el Cinturón de Fuego del Pacífico y por qué concentra tantos sismos? | ¿Qué países de Latinoamérica están dentro del Cinturón de Fuego? | ¿Se pueden predecir los terremotos en América Latina?,False,5,"latinoamérica, Terremotos, cinturon de fuego, geologia, placas tectónicas",8,3.0,terremotos,"terremotos | ¿Es China ahora la gran potencia mundial del petróleo? | Fuerte terremoto de magnitud 7,2 sacude el sur de Perú y se siente en varias regiones | Shakira volcará sus esfuerzos en reconstruir una universidad y 10 colegios tras el terremoto en Colombia | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters",734,https://revistamercado.do/wp-content/uploads/2026/08/¿Cómo-influye-el-Cinturón-de-Fuego-del-Pacífico-en-los-terremotos-de-América-Latina.webp,1560,Representación digital de la Tierra vista desde el espacio con una línea roja brillante marcando el Cinturón de Fuego del Pacífico alrededor del océano Pacífico.,Jhojhanni Fiorini,Internacional,2026-08-21T11:25:17-04:00,"latinoamérica, no-paywall, Terremotos, cinturon de fuego, geologia, placas tectónicas",False,,/money-invest/internacional-economia/como-influye-el-cinturon-de-fuego-del-pacifico-en-los-terremotos-de-america-latina
El presidente Abinader reorganiza el gobierno y anuncia más cambios,El presidente Abinader reorganiza el gobierno y anuncia más cambios,"Tras las renuncias de Roberto Álvarez como canciller, Milton Morrison al frente del Intrant y Juan Cesario Salas Rosario al frente de la Defensa Civil, seis decretos cubren esas vacantes...","El presidenteLuis Abinaderredistribuyó la conducción de dos ministerios y de organismos responsables de la movilidad, los puertos, la energía, la aviación y la gestión de emergencias, mediante seis decretos que designan a 24 funcionarios.",60,7,"La renuncia en Cancillería genera relevos en Vivienda y Apordom | Intrant, COE y Defensa Civil cambian de titulares | Junta de Aviación Civil, Departamento Aeroportuario y Mercadom reciben nuevos responsables | Inaipi, Instituto Nacional de Migración y servicio exterior suman nuevas designaciones | Cambios en Desarrollo Provincial, Utepda y Coraasan; nuevas funciones en Energía | Seis decretos distribuyen 27 responsabilidades entre 24 funcionarios | Más Mercado",False,1,política,3,39.0,Suscríbete a la revista,Suscríbete a la revista | regístrate a nuestros newsletters | Inicia sesión,1082,https://revistamercado.do/wp-content/uploads/2026/08/imagen-articulo-cambios-de-gobierno-rd.jpg,1550,,Ana Sosa,Política,2026-08-17T07:08:04-04:00,"política, daily-cover-story",False,,/politica/el-presidente-abinader-reorganiza-el-gobierno-y-anuncia-mas-cambios
Petróleo de Venezuela: ¿qué implica para la región que EE. UU. condicione operaciones e ingresos durante la transición?,Petróleo venezolano: qué controla EE. UU. en la transición,EE. UU. controla decisiones clave sobre el petróleo venezolano mientras avanza la transición. Qué implica para Venezuela y la región.,"Laslicencias de la Oficina de Control de Activos Extranjeros (OFAC)establecen qué actividades sujetas a las sanciones pueden realizar legalmente empresas y operadores en los sectores petrolero y gasífero. Parte de los ingresos derivados de los recursos venezolanos permanece, además, encuentas designadas del Departamento del Tesoro de Estados Unidos. Marco Rubio explicó ante el Senado que las autoridades venezolanas presentan cada mes un presupuesto con sus necesidades de gasto y que el Tesoro estadounidensecontrola el proceso mediante el cual se administran esos fondos.",73,5,¿Hasta dónde puede seguirse el dinero del petróleo venezolano? | ¿Quién decide quién entra en el nuevo sistema? | El capital extranjero ya toma posiciones. ¿Y las instituciones que deberán ponerle límites? | La transición en Venezuela ya condiciona inversiones en la región | Más Mercado,False,4,"María Corina Machado, democracia en Venezuela, transición política, Petróleo venezolano",3,52.0,Suscríbete a la revista,Suscríbete a la revista | regístrate a nuestros newsletters | Inicia sesión,2811,https://revistamercado.do/wp-content/uploads/2026/08/imagen-de-portada-para-articulo-control-de-petroleo-USA-sobre-VZLA.jpg,1550,"Donald Trump, María Corina Machado y Marco Rubio en una imagen sobre el petróleo de Venezuela y la relación con Estados Unidos.",Ana Sosa,Política,2026-08-19T06:30:50-04:00,"María Corina Machado, democracia en Venezuela, daily-cover-story, transición política, Petróleo venezolano",False,,/politica/petroleo-venezolano-control-eeuu-transicion
Reino Unido entra en alerta por calor extremo: esperan temperaturas de hasta 38 °C,Gran Bretaña enfrenta cuarta ola de calor,"Alerta en Inglaterra por calor extremo este jueves, con temperaturas de 38 grados Celsius, la cuarta ola de altas temperaturas.","Las zonas afectadas corresponden al este, sureste y centro de Inglaterra, que podrían afectar a la salud de las personas, sobre todo las más vulnerables, así como al transporte y las infraestructuras.",11,0,,False,3,"Cambio climático, Gran Bretaña, Ola de calor",6,4.0,Reino Unido afronta su tercera ola de calor con temperaturas previstas de hasta 36 grados,"Reino Unido afronta su tercera ola de calor con temperaturas previstas de hasta 36 grados | Francia registra más de 2,000 muertes extra durante la semana de la ola de calor, un 30 % más de lo habitual | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters",342,https://revistamercado.do/wp-content/uploads/2026/08/Alerta-en-Inglaterra-por-calor-copy.jpg,1315,,Miguel Vega,Cambio Climático,2026-08-12T07:00:54-04:00,"Cambio climático, Gran Bretaña, Ola de calor, no-paywall",False,,/sostenibilidad/cambio-climatico/reino-unido-entra-en-alerta-por-calor-extremo-esperan-temperaturas-de-hasta-38-c
Apple cambiará el calendario de lanzamiento del iPhone 18: ¿por qué los modelos no llegarán en el mismo año?,iPhone 18 cambiará su fecha de lanzamiento: llegará por partes,El iPhone 18 marcará un cambio en la estrategia de Apple: los modelos Pro llegarían en 2026 y el iPhone 18 estándar en 2027.,"La generación deliPhone 18será la primera en romper de manera clara con esa dinámica. La razón es sencilla, aunque sus implicaciones son importantes. Apple prepara una estrategia de lanzamientos dividida en dos momentos. Los modelos más sofisticados llegarían en la segunda mitad de 2026, mientras queel iPhone 18 convencional y otros equipos de la familia quedarían para la primavera de 2027.",18,1,Un iPhone 18 que llegará por partes,False,5,"tecnología, apple, Smartphones, Money Invest, iphone 18",4,1.0,iPhone 18,iPhone 18 | El Congreso podría devolver a Trump una amplia autoridad arancelaria tras el fallo de la Corte Suprema | Colores del iPhone plegable: se filtran las dos opciones que prepara Apple para su debut | La empresa que fabrica los chips de Apple y Nvidia rompe todos sus récords gracias a la IA,724,https://revistamercado.do/wp-content/uploads/2026/08/Apple-cambiara-el-calendario-de-lanzamiento-del-iPhone-18-¿por-que-los-modelos-no-llegaran-en-el-mismo-ano_.webp,1560,Persona sosteniendo un iPhone de color rojo frente a un calendario que muestra los años 2026 y 2027.,Elba Reyes,Devices,2026-08-12T12:59:39-04:00,"tecnología, apple, Smartphones, no-paywall, Money Invest, iphone 18",False,,/technology/devices/apple-cambiara-el-calendario-de-lanzamiento-del-iphone-18-por-que-los-modelos-no-llegaran-en-el-mismo-ano
